t,x,y,m,id
4,273.683654847925,13.4594751582367,0,191
4,653.353378995158,471.807746324535,0,192
4,418.21427775497,695.490878345356,0,193
4,507.795118185719,776.929465211109,0,194
4,83.3441959031745,291.658662647258,0,195
4,398.816005764262,516.247191237855,0,196
4,286.47409971871,80.0914211822406,0,197
4,372.438692728037,54.8513554133257,1,198
4,324.368933388958,361.158258720837,0,199
4,138.144169208418,255.178388608223,0,200
4,500.235109108197,310.598020572219,0,201
4,181.965888291471,230.77848818584,0,202
4,422.137171982079,17.4474004433413,0,203
4,630.362235898823,729.235557227176,0,204
4,172.821786501079,653.155952149942,0,205
4,697.998036620501,715.466172023406,0,206
4,307.505859688215,59.0202831303438,0,207
4,495.650341584598,96.742541458842,0,208
4,555.462390749086,169.748196844954,0,209
4,380.649457856778,691.586174242424,0,210
4,773.590952637486,383.227212121212,0,211
4,495.499425864377,21.9302526196741,0,212
4,684.582089916428,122.580457783471,0,213
4,310.115321377715,383.597669165103,0,214
4,37.5525429147607,507.575933303822,0,215
4,340.319822142767,555.844195383199,0,216
4,594.945458481629,94.2817014348929,0,217
4,668.736417766091,149.613163873399,0,218
4,32.3259228793837,121.363175775085,0,219
4,322.496300628581,551.774063895308,0,220
4,300.239768333574,92.1471619258475,0,221
4,441.610094881755,192.009556381242,0,222
4,45.4993290566873,215.408159816918,0,223
4,710.817332468936,52.8881555915721,0,224
4,402.733089890803,30.8242429359451,0,225
4,313.25038108386,767.572003278759,0,226
4,350.440501536639,135.13165413905,0,227
4,72.0257812277768,241.165125334631,0,228
4,655.624284447739,603.324450034721,1,229
4,204.225322805048,614.359176043675,0,230
4,162.946906984514,469.277770201314,0,231
4,15.2317210273086,674.378612665947,0,232
4,185.651266858326,38.3409347413551,0,233
4,276.307434307603,241.793377812203,0,234
4,340.91210359408,473.588557082452,0,235
4,273.955802646262,148.751439148378,0,236
4,109.686892421782,476.825188728124,0,237
4,803.087688355992,432.46318479325,0,238
4,546.836324089179,236.046220772159,0,239
4,109.992496407209,440.365930225407,0,240
4,705.350893224589,246.388584626238,0,241
4,166.574599304398,500.984242393852,0,242
4,170.234789087251,134.008898101926,0,243
4,244.3044693432,675.58031496014,1,244
4,699.525589482612,263.713036471586,0,245
4,622.971405338587,266.535750285949,0,246
4,85.5762340242966,451.579413358624,0,247
4,712.631267711996,128.348212763193,0,248
4,797.069993568273,101.237568109558,0,249
4,618.41270976569,533.844799164052,0,250
4,528.519000509771,349.255878642273,0,251
4,606.033742841737,482.570395470772,1,252
4,734.682611794291,62.8500056003281,0,253
4,171.188182361734,111.533869955157,0,254
4,196.174170993027,638.109121303507,1,255
4,623.972520908005,13.6361128680863,0,256
4,628.802296714476,616.518795484902,0,257
4,632.057319395367,486.254535728308,0,258
4,676.771892926041,166.739891150205,0,259
4,150.271256215864,201.098354378242,0,260
4,338.626521727263,386.097607934428,0,261
4,208.823622887005,682.226388666702,0,262
4,475.676035691763,475.542213479884,0,263
4,443.313284925002,777.755018804917,0,264
4,80.8762904307022,724.12383107089,0,265
4,774.759072709596,231.289005295878,0,266
4,324.90059759859,686.926231132354,0,267
4,459.260261648746,111.733311827957,0,268
4,603.96166976552,234.82671642048,1,269
4,537.415476984786,147.727703393617,0,270
4,280.822443502825,726.026492467043,0,271
4,574.123221704039,350.191356452519,0,272
4,594.530846787813,629.339148596005,0,273
4,267.083236546651,687.438443670151,0,274
4,470.340434578342,19.3965456894527,0,275
4,81.6480308438907,8.28045503682446,0,276
4,366.782278773858,104.085606323501,0,277
4,545.38969102509,371.9897319937,1,278
4,299.762332934406,193.446671402476,0,279
4,134.709191754488,457.304451059142,0,280
4,411.547568710359,122.778099669459,0,281
4,474.548283356425,198.090201532146,0,282
4,325.589307789902,227.7487601104,0,283
4,380.086826268969,556.007978479854,0,284
4,390.693108499285,282.31528076778,0,285
4,327.959819235681,123.515582609747,0,286
4,431.73171847108,743.516649183827,0,287
4,463.182647893031,508.286376029849,0,288
4,215.79492465229,10.1028969532768,0,289
4,35.1952150537634,46.5458781362007,0,290
4,522.231856432766,307.894644933434,0,291
4,553.948947158903,337.633345886145,0,292
4,735.353026071417,118.758012235742,0,293
4,298.282424234819,16.985433580249,0,294
4,662.429033888587,229.684574355725,0,295
4,631.716315307257,762.008497614888,0,296
4,55.032672849034,19.9177950114403,0,297
4,415.712490216787,297.623371428931,0,298
4,683.973271435004,336.085928104463,0,299
4,22.2729183083793,766.93510459202,0,300
4,45.5885284810127,144.861908110642,1,301
4,651.619777962424,165.752544661404,0,302
4,672.603806390977,208.735857873851,0,303
4,424.495316406817,417.957209007689,0,304
4,678.698069165928,692.508970956185,0,305
4,17.7748824981403,188.82099563806,0,306
4,266.714975845411,577.878433082841,0,307
4,243.996679017203,396.297714604236,0,308
4,253.94034667579,174.745592427871,0,309
4,626.363412157866,586.766627473299,0,310
4,124.357601807735,120.304731783455,0,311
4,403.597351753898,154.368433241197,0,312
4,26.0393279692345,436.401567815119,0,313
4,792.411413398465,245.182559582958,0,314
4,18.8255945393679,597.452227532884,0,315
4,29.1403894885913,746.191465862644,0,316
4,486.958453578124,579.3292179246,0,317
4,201.717042521801,758.720998779746,0,318
4,677.800848155468,655.909296772069,0,319
4,334.57085715647,416.575563655422,0,320
4,368.686698907582,453.051375383718,0,321
4,797.606471949031,484.484985162154,1,322
4,518.092419788533,525.276965408805,1,323
4,598.867247344632,523.392431725621,0,324
4,508.274083676008,57.6112974238628,0,325
4,563.027356641914,705.70392429868,0,326
4,765.896305738794,168.321083865451,0,327
4,72.5495415460209,699.031645023544,0,328
4,285.534182325308,571.42992513212,0,329
4,186.173665826242,155.612859077167,0,330
4,641.093607912395,55.4766066967234,0,331
4,449.383759220232,22.9337979372226,0,332
4,724.961084067533,753.130557902312,0,333
4,722.107893413776,379.021901709402,0,334
4,249.4730713246,326.580058224163,0,335
4,530.848336304219,664.071862415,1,336
4,718.381737579658,543.425939467729,0,337
4,50.4946887668159,281.827666465564,0,338
4,307.363272003319,411.049951114874,0,339
4,271.763854079644,327.29410331384,0,340
4,87.4890090826859,390.883108434631,0,341
4,610.550417167888,315.029419633201,0,342
4,558.377115739785,732.628181137725,0,343
4,755.120984426207,676.934230034829,0,344
4,243.238023377494,368.153816317378,0,345
4,10.1754397985018,141.394236290554,0,346
4,416.044415213479,628.826084010575,0,347
4,607.57353449614,734.024037579555,0,348
4,10.5455845216875,569.756815628714,0,349
4,343.301727176082,109.111925670264,0,350
4,489.206838975421,131.969385004394,0,351
4,600.675650716558,258.124167246221,1,352
4,118.431729518856,528.79670567837,0,353
4,737.904262269771,283.092947305791,0,354
4,500.953004001033,484.318973892904,0,355
4,366.008601466903,711.906155554327,0,356
4,319.279610278325,70.5828598137082,0,357
4,609.185673076923,42.1932585470086,0,358
4,151.371019759142,144.943921471867,0,359
4,104.324365435528,408.775269793781,0,360
4,386.878478352829,136.289979217244,0,361
4,746.371954514196,423.606216229492,0,362
4,32.3447037597486,289.155160439219,0,363
4,611.309181651287,119.597220702484,0,364
4,692.87645500298,542.844177599097,0,365
4,428.962071676037,597.705122399314,0,366
4,393.485890101437,485.238762559492,0,367
4,88.530353689104,315.688229624715,0,368
4,564.638861101251,794.01054962155,0,369
4,755.038952082894,40.9889879788092,0,370
4,65.7996162231913,267.540288036546,0,371
4,699.146901528014,577.040322580645,0,372
4,449.373722198496,56.5659953124682,0,373
4,634.644679302753,136.699415977794,0,374
4,322.239570558417,145.479828407326,0,375
4,22.0772787934784,503.420979116698,0,376
4,462.319722124069,374.554585418305,0,377
4,236.414640997289,701.634053835545,0,378
4,393.62855157619,462.037566927711,0,379
4,727.677725668648,162.282580400964,0,380
4,325.971931815576,580.414884104822,0,381
4,691.445826687305,220.935639275865,0,382
4,19.697414934002,21.4614454907185,0,383
4,359.894566315915,673.677645542814,0,384
4,508.216999335463,455.423126457606,0,385
4,345.848204617428,606.900800217932,0,386
4,203.550900732679,735.033926412007,0,387
4,52.6446635708621,673.805657990267,0,388
4,765.611957511381,62.2485575421697,0,389
4,477.029823855251,256.610267763019,0,390
4,573.855122641656,266.595833138911,0,391
4,603.216629821946,607.71973091929,0,392
4,588.388750830364,591.121006703303,0,393
4,529.638824326176,640.606865783343,1,394
4,216.82712219034,445.780979121832,0,395
4,700.070284844531,161.202296151337,0,396
4,352.253630820399,211.978220356879,0,397
4,248.950922055569,51.1489454416305,0,398
4,533.466437191794,207.27851908318,1,399
4,390.983061105512,175.602617784234,0,400
4,520.14138578935,474.085247934963,0,401
4,110.779043137029,295.08996555562,0,402
4,719.177152118741,205.468458244626,0,403
4,704.604729845479,299.517036694419,0,404
4,91.5827881715171,264.596126803619,0,405
4,627.855995805352,346.657607739009,0,406
4,91.0068538029628,781.739823608036,0,407
4,331.787442988618,25.180816009339,0,408
4,61.3522732313152,302.918058831831,0,409
4,315.958187962327,665.534152653855,0,410
4,349.660778985507,577.281129062512,0,411
4,247.551353489922,627.438797268033,0,412
4,261.685869820057,370.924972158725,0,413
4,652.844944251072,22.9463211007315,0,414
4,454.311148204116,329.328030875429,0,415
4,354.640673961804,10.5425057173643,0,416
4,743.792437870946,248.850588767357,0,417
4,127.197724421348,790.904010108139,0,418
4,289.437418039505,536.643521608299,0,419
4,372.559467999118,585.838255321234,0,420
4,588.896914295465,497.707930029475,0,421
4,30.7764857881137,260.439268694896,0,422
4,432.30532547068,137.577618706753,0,423
4,293.010557118041,281.898919816913,0,424
4,415.16565840383,720.722103088727,0,425
4,184.241102473553,64.1688584308134,1,426
4,585.35913544718,62.3318515853847,0,427
4,607.830723281048,67.2173933209648,0,428
4,556.505243072839,45.489183396936,0,429
4,703.465834841564,743.962496035377,0,430
4,617.704241129241,675.657750582751,0,431
4,369.549800492807,793.58109530244,0,432
4,129.54484930029,344.476443511094,0,433
4,637.296628298929,681.826057684743,0,434
4,510.199101273068,129.150058394048,0,435
4,323.291409278101,201.734859496124,1,436
4,175.855946329149,181.848898571774,0,437
4,220.376848767488,634.84418535791,0,438
4,190.574562758456,130.182118487445,0,439
4,149.756277700566,225.635105439981,0,440
4,475.684820768662,119.393514412417,0,441
4,668.031852376899,531.669935084761,0,442
4,401.761868282276,545.352555179086,0,443
4,802.999438042905,55.6278962659011,0,444
4,535.506088137009,122.000890246449,0,445
4,235.741210210978,132.455627963767,0,446
4,688.492393497768,181.406437782293,0,447
4,654.094263357257,136.293520733652,0,448
4,705.335505430242,192.913979695616,0,449
4,614.944056667617,651.950603757334,0,450
4,747.767585117101,268.477294745994,0,451
4,455.917890224898,234.421593805796,0,452
4,520.502425013965,37.792299292035,0,453
4,624.34814321328,642.588631331003,0,454
4,438.637847435216,121.966301339986,0,455
4,742.840682948892,738.067532186611,0,456
4,528.513642195908,437.95759769931,1,457
4,717.025205227022,457.31982732362,0,458
4,33.9997412019763,532.933607585296,0,459
4,733.33657970135,215.278933814161,0,460
4,430.714137876849,157.093787086298,0,461
4,548.254652894276,313.326196130913,0,462
4,722.689631007132,304.170256944424,0,463
4,664.349040901627,180.901414390207,0,464
4,376.901650233589,524.024739652198,0,465
4,406.133956975023,98.9762837018489,0,466
4,8.45021475594091,246.987855889093,0,467
4,742.180263241857,709.95565934334,0,468
4,423.288139832385,60.9547846314489,0,469
4,409.205681448627,575.436117920451,0,470
4,658.896562298315,196.941987669772,0,471
4,482.871421706948,453.752671451356,0,472
4,153.289456184273,727.280316561798,0,473
4,767.414168838547,260.793695362089,0,474
4,420.925474470022,479.60077535345,0,475
4,422.624251418227,183.363382905497,0,476
4,787.17954383387,702.900679153071,0,477
4,802.518798139008,579.159862902227,0,478
4,632.304827916136,366.573877111298,0,479
4,669.157091508325,302.884353787667,0,480
4,532.999583333333,32.1979166666667,0,481
4,734.714396135266,360.57704777241,0,482
4,405.433014596726,793.41853004991,1,483
4,181.090635492779,206.735034764426,0,484
4,12.2843237284359,212.479148733225,0,485
4,148.888677230045,365.879148712213,0,486
4,7.63190139005461,702.267205654816,0,487
4,265.577681125289,552.974105620606,0,488
4,368.644840014991,79.7486545916635,0,489
4,457.337204527925,176.801925956173,0,490
4,308.791484962406,256.76384085213,0,491
4,723.704873518255,720.06873192274,0,492
4,209.612135872199,785.686765687186,0,493
4,244.399610586882,5.91126594812614,0,494
4,723.468075626204,259.782586705202,0,495
4,399.547076680887,735.953671924752,0,496
4,437.784864498645,504.72076373491,0,497
4,486.73790543075,247.522927145614,0,498
4,276.489006873235,178.178582635719,0,499
4,410.076267289844,73.2436457750685,0,500
4,562.970171968337,486.142803954663,1,501
4,146.077302631579,121.263687865497,0,502
4,363.783143507973,535.635490111003,0,503
4,411.873141560117,218.624989472437,0,504
4,578.64726407613,40.9971828858427,0,505
4,763.004415214698,699.147701811856,0,506
4,6.8968896713615,469.73720657277,0,507
4,387.342784884902,115.035289247866,0,508
4,213.119204300922,111.398225643662,0,509
4,388.347455456851,719.613704680179,0,510
4,12.1540297937357,341.998319142308,0,511
4,192.298558372529,3.93455699590838,0,512
4,802.098846342221,521.521458990348,0,513
4,315.139233131516,7.14140475973798,0,514
4,460.486674245295,135.466714320163,0,515
4,525.865313920922,595.81623294894,0,516
4,353.126420723462,505.544836883029,0,517
4,154.771895239742,52.2673594201773,0,518
4,106.964770496401,372.113813396724,0,519
4,481.347795839187,151.997027393137,0,520
4,6.78433576056419,175.988706687308,0,521
4,802.391509525671,666.356199080423,0,522
4,334.564206901119,524.211765679846,0,523
4,170.568156837243,10.9038251520624,0,524
4,548.638213945067,798.950840918031,0,525
4,6.53214073944162,42.63393610269,0,526
4,695.473698444895,318.710632183908,0,527
4,801.028609128587,741.298344592573,1,528
4,701.386511281236,778.54567568451,0,529
4,760.170328421442,318.221552904693,0,530
4,608.151580572422,377.644630429894,0,531
4,639.78171100947,176.47186509726,0,532
4,443.069276562995,365.130112273077,0,533
4,732.409134776587,6.26724323930316,0,534
4,221.83217280785,714.146190690266,0,535
4,783.666755524123,7.01527985565197,0,536
4,199.236744392646,660.389907841454,1,537
4,431.558748190222,175.131594708641,0,538
4,40.582088405076,564.630627460023,0,539
4,583.992097642083,449.175699564228,0,540
4,10.4342391304348,279.587096048249,0,541
4,444.111426391503,803.396710856147,0,542
4,453.500813470543,148.568540955707,0,544
4,415.421960495895,373.841336642934,0,545
4,98.3193974867004,87.9105762977505,0,546
4,116.938022233442,96.4758436472306,0,547
4,311.579492618543,803.121020128876,0,548
4,572.192840412416,5.14526143635482,0,549
4,700.271991068947,279.034003685206,0,550
4,635.160765322325,449.792039800995,1,551
4,779.110391030973,793.402091908574,0,552
4,248.006753135147,429.756128642805,0,553
4,586.175470586481,158.470265795597,0,554
4,343.494247979697,702.424272022975,0,555
4,681.746639617375,457.591105340143,0,556
4,662.226613996716,498.017015528437,0,557
4,231.036522871462,78.20470307759,0,558
4,517.950872597527,617.519814269853,0,559
4,382.18653622019,338.289366082635,0,560
4,537.28842940685,744.242670167482,0,561
4,145.233789495836,590.986346190462,0,562
4,42.386,408.200582582583,0,563
4,751.581470866543,606.316938712378,0,564
4,263.74457089637,711.088385460949,0,565
4,733.596787264198,327.948161673753,0,566
4,657.334921870411,716.03996259962,0,567
4,200.274589810017,342.196236621932,0,568
4,560.879438951825,205.966783809717,0,569
4,487.767192235796,437.346230153888,0,570
4,370.476701049584,366.41302070388,0,571
4,581.186715021564,113.793081148801,0,572
4,646.826528736038,662.688453790168,0,573
4,72.7148050357489,419.226646619008,0,574
4,371.349580820151,654.45895704513,0,575
4,51.0796726959518,448.992032730405,0,576
4,559.233977005839,657.973229314919,0,577
4,399.787625477724,355.842083667826,0,578
4,235.254302268245,462.403014053254,0,579
4,342.232961610778,630.861458513571,0,580
4,489.465680044822,515.585366641448,0,581
4,720.072337061055,627.350357440619,0,582
4,776.151589569267,417.180128320943,0,583
4,161.121020277318,622.141261025096,0,584
4,110.818725875785,599.5008200424,0,585
4,255.015288142129,789.483702815205,0,586
4,190.669693096992,397.819371051844,0,587
4,658.853510002215,104.932716755657,0,588
4,633.660610777606,706.819829418638,0,589
4,248.44570793847,258.448733738688,0,590
4,696.121159275868,143.288433814981,0,591
4,642.319261128364,418.73779929645,0,592
4,608.577412121127,422.009224249731,0,593
4,435.019577374202,323.090406963899,0,594
4,44.4655373529434,483.990991740426,0,595
4,365.683259610889,310.647522206639,1,596
4,401.606787330317,602.540871910895,0,597
4,152.20743697479,100.389117647059,0,598
4,499.138464295561,636.5794099807,0,599
4,102.067876970908,706.461877795755,0,600
4,84.953542422203,618.863386270051,0,601
4,654.225890218676,376.868230845691,0,602
4,580.586066966517,209.014255130499,0,603
4,701.575682477567,435.53558153715,0,604
4,176.529884252936,774.905506663708,0,605
4,42.6974940724318,322.690405875657,0,606
4,729.651686928854,668.85537143761,0,607
4,429.476438746439,551.537748538012,0,608
4,456.76064304935,536.772335502496,0,609
4,560.763262205035,130.526066350711,0,610
4,559.299144992305,764.433318247949,0,611
4,454.319521010551,601.433952758205,0,612
4,217.880961966428,413.585532978209,0,613
4,669.389357469143,405.12869334171,1,614
4,346.00366092741,781.104517700406,0,615
4,451.259948241901,651.45786010645,0,616
4,136.562472953791,12.2516723859925,0,617
4,785.535057574054,460.037039875994,0,618
4,237.485474270552,159.822721140411,0,619
4,253.077017643228,534.020917340456,0,620
4,593.13886104656,400.869528049202,0,621
4,736.774119225754,477.534126441583,0,622
4,771.583233733242,88.8624498339407,0,623
4,600.865073888891,557.110424038277,0,624
4,600.31190569488,176.849566788575,0,625
4,444.167298315566,211.224398149542,0,626
4,528.649857549858,90.0968502690725,0,627
4,596.771307266276,357.376245437506,0,628
4,234.85603989492,505.650379209523,0,629
4,739.502318118547,544.941880905814,0,630
4,430.929667328169,239.905444238169,0,631
4,296.316151866152,340.387042381844,0,632
4,316.535927905729,492.720264176752,0,633
4,151.200025082488,788.912909465148,0,634
4,507.050727172899,208.857922954007,0,635
4,190.626826886877,261.812176232505,0,636
4,217.87575236661,378.823833742962,1,637
4,291.124053862079,44.0565703420736,0,638
4,492.596128160763,684.19217721335,0,639
4,593.923570167097,672.560172078069,0,640
4,550.750323594904,460.608810542829,1,641
4,404.974446624259,249.922639689806,0,642
4,620.593394303546,509.49447639206,0,643
4,268.635366366152,32.4611174544272,0,644
4,392.417099102903,669.58378151136,0,645
4,752.860730735393,399.306784660767,0,646
4,707.987707888941,411.46496366821,0,647
4,778.076892944063,550.718723396003,0,648
4,567.728794528899,608.730252981293,0,649
4,60.5849650841008,644.295022052147,0,650
4,782.320093419312,130.123993882275,0,651
4,185.102495456198,719.60985823337,0,652
4,667.581924917222,261.651359831512,0,653
4,678.868077324974,757.960815047022,0,654
4,484.518350137736,541.752160325446,1,655
4,146.035371578201,522.113085921125,0,656
4,298.826844951612,434.22896720661,0,657
4,272.196979238333,449.997379860145,0,658
4,693.606222483351,482.634140184032,0,659
4,76.9547872957893,192.481369517943,0,660
4,124.84283830143,503.895895794895,0,661
4,761.694790589795,107.617976805832,0,662
4,740.476481873831,90.6610495110238,0,663
4,32.3365664880536,364.929972043178,0,664
4,296.679524996846,155.080870567021,0,665
4,397.589630075485,431.428857063517,0,666
4,643.614716324449,82.8458992140905,0,667
4,78.7498298481089,344.01663700245,0,668
4,187.343597828894,447.235489408851,0,669
4,55.9128545781881,83.9045282913464,0,670
4,161.65780203481,275.778215474569,0,671
4,53.3216507962609,757.725490703607,0,672
4,544.710437532203,624.244810020902,0,673
4,85.4849308341174,36.4228115353505,0,674
4,467.203318877373,788.891048007204,0,675
4,328.19705481853,445.790862005429,0,676
4,111.722103570651,558.529083656832,0,677
4,298.200449948223,744.861703637258,0,678
4,500.170716260815,272.971409261508,0,679
4,777.239284494535,502.973036202186,0,680
4,367.756701524776,427.908940390818,0,681
4,529.045010912417,579.590608465609,0,682
4,758.392108470445,187.513831236334,0,683
4,464.062842599361,622.815512012977,0,684
4,335.498828381556,259.673946472809,1,685
4,610.114682856342,786.911817672051,0,686
4,653.684322474523,740.724807203074,0,687
4,379.096590115349,769.582104191608,0,688
4,721.773452886859,597.918237073145,0,689
4,794.402835931524,310.896336511091,0,690
4,342.339338251084,187.119717175622,0,691
4,311.564606790608,605.474678508045,0,692
4,673.260427404749,433.281962346631,1,693
4,670.544703992198,24.0193082352987,0,694
4,188.582169311365,555.610043774319,0,695
4,686.905102174483,611.422075219049,0,696
4,215.034600552058,310.986440739097,0,697
4,135.331385914228,305.905928757834,0,698
4,392.807494089835,313.842663514578,0,699
4,480.502077849915,758.218678228149,0,700
4,94.9342364946446,229.088498189457,0,701
4,314.131080908891,302.801479805494,0,702
4,372.03102430918,250.285325285807,0,703
4,44.7456167210651,606.349900176094,0,704
4,350.383497095538,753.536637931034,0,705
4,229.459702135998,346.073249069175,0,706
4,789.136561462459,607.563330133205,0,707
4,102.385961837643,61.5320253476603,0,708
4,124.291801255533,659.661834847655,0,709
4,505.762083380571,165.456056317656,0,710
4,479.920278968933,715.717687154533,0,711
4,529.689807965034,250.396693254775,0,712
4,221.815139118457,549.293016528926,0,713
4,770.607671888314,439.655951639685,0,714
4,35.5310222303207,698.751235017817,0,715
4,473.272720098714,80.6881097910928,0,716
4,725.707455214376,434.956924294936,0,717
4,453.874134628838,572.815684945489,0,718
4,572.465860940498,635.541670777514,0,719
4,242.965895137579,98.9802443870514,0,720
4,220.342172489912,225.374195944691,0,721
4,597.516462708218,137.731859867403,0,722
4,69.0595535748736,218.111450656583,0,723
4,352.682784862197,347.33392636775,0,724
4,658.250117073162,573.074291015257,1,725
4,779.401946368436,205.296711735377,0,726
4,784.525208918263,34.5941826581967,0,727
4,80.8774332192454,594.799189779299,0,728
4,47.0478948215253,194.879434213532,0,729
4,287.154450911809,363.657169207629,0,730
4,513.056413083425,729.880007350239,0,731
4,450.85298723824,469.640188192838,0,732
4,367.445361786545,487.930406855962,0,733
4,627.74678860369,189.559397735871,0,734
4,442.613816310372,93.9119160728424,0,735
4,482.901861215036,287.6789377501,0,736
4,464.740026669715,348.969715777041,0,737
4,770.936225313718,579.801678593123,0,738
4,304.689676729093,581.137915362442,0,739
4,252.754834322327,221.499188889229,0,740
4,417.928205795593,761.78270287466,0,741
4,208.863467246288,581.905227264364,0,742
4,110.011152843736,330.997361191725,0,743
4,14.8403680685369,84.3744306797072,0,744
4,647.286037950314,518.78236341232,0,745
4,118.436706835178,155.583908335549,0,746
4,548.113995783968,554.41388896178,0,747
4,443.664284927156,438.062190833022,0,748
4,567.908848500363,290.607369009865,0,749
4,63.0245769838717,385.909300993276,0,750
4,122.996871815109,734.049830605202,0,751
4,250.419216307432,299.308001653266,0,752
4,679.959167590917,363.824175147069,0,753
4,207.740998641304,180.59250830314,0,754
4,748.486844472118,452.149429223744,0,755
4,746.54528212423,763.79917237812,0,756
4,527.872127588226,180.84645918234,0,757
4,671.062123493976,553.308258032128,0,758
4,527.804065166204,399.503752044654,0,759
4,84.6082293867104,553.200315369619,0,760
4,279.525555713429,388.511627356256,0,761
4,54.2115330308339,583.525827326422,0,762
4,429.722413130447,46.1114067821961,0,763
4,399.083157151094,203.514240459753,0,764
4,64.0878887021138,530.52445311883,0,765
4,437.884007639289,289.317705332565,0,766
4,705.029720758494,36.8077511473738,0,767
4,426.466244165208,347.869084458615,0,768
4,600.969553209748,15.2955437140962,0,769
4,221.111505521749,666.990562316881,1,770
4,577.844568719065,319.65528904961,0,771
4,535.554306010528,702.470087721443,0,772
4,173.102080024548,354.041052258291,0,773
4,262.6108367885,123.696983100141,0,774
4,746.948786626569,302.645859385705,0,775
4,136.110533745176,72.9135238104667,0,776
4,4.69458429698156,416.330064342051,0,777
4,4.93879231143876,443.67742854929,0,778
4,3.64555969915877,122.042335115865,0,779
4,4.49341638109351,368.077782665967,0,780
4,564.366238317757,88.7123456275033,0,781
5,537.083764619613,772.49569295153,0,1
5,568.734314957216,383.915324404026,0,2
5,705.429175317186,109.501918492887,0,3
5,754.484899835234,641.83884117196,0,4
5,301.865498083631,458.64697315169,0,5
5,297.849876410415,680.783732351136,0,6
5,712.57990840102,344.562381396208,0,7
5,319.152915711739,171.210200353991,0,8
5,117.085838353414,235.180818273092,0,9
5,177.398193741193,792.869437218377,0,10
5,695.089572350092,634.1564317146,0,11
5,253.145169223974,596.316102252137,0,12
5,759.311847337745,520.421136644203,0,13
5,267.611444240071,650.058233871517,0,14
5,580.587683171591,233.534220715245,0,15
5,699.526450511945,382.339596142329,0,16
5,611.219656074653,701.64629105655,0,17
5,768.067474654789,768.687842104592,0,18
5,678.631842374077,726.609794836872,0,19
5,25.0403277784915,720.272795274596,0,20
5,148.996861383326,549.978837786522,0,21
5,469.272238819945,158.834161091534,0,22
5,691.598819519598,515.049127804522,0,23
5,702.043728784067,664.77518385913,0,24
5,492.416593227254,378.028749490004,0,25
5,17.0322449523772,306.764586158344,0,26
5,83.4783303794924,655.0291892265,0,27
5,560.482432699306,430.081512109499,0,28
5,376.910834625977,214.118120953953,0,29
5,82.3578612250813,144.30975162049,0,30
5,128.575414405066,382.831841802567,0,31
5,803.06919079023,375.018766704849,0,32
5,211.389313097592,499.70627930352,0,33
5,507.274127961435,406.879890341851,0,34
5,194.426297686054,104.825820825516,0,35
5,595.069430735784,765.461321418088,0,36
5,309.113953328774,120.913718600096,0,37
5,451.843039754305,686.334575817472,0,38
5,344.819497195177,647.263679051722,0,39
5,264.378984385082,76.3567792531207,0,40
5,518.3778976726,11.1330395138342,0,41
5,94.3786253476361,168.734604688121,0,42
5,421.106422305764,453.014513693873,0,43
5,394.245884040315,629.050027108525,0,44
5,588.480342727232,711.55384671844,0,45
5,739.20809621378,27.5111584568419,0,46
5,14.6554470291944,780.818610199821,0,47
5,636.505629513878,322.409749977462,0,48
5,412.700109658313,330.904515547733,0,49
5,612.266072726304,209.238989020411,0,50
5,239.452110010318,648.234515980317,0,51
5,126.395626273585,209.066092817959,0,52
5,647.309287604299,785.675819324871,0,53
5,275.118254689938,410.299465802929,0,54
5,709.934645494596,78.8581361822922,0,55
5,147.92026929002,769.844859110692,0,56
5,735.794382205321,176.811085701561,0,57
5,763.211421173763,7.9075869454034,0,58
5,769.467792025548,722.599409469979,0,59
5,725.824786351647,500.684421635732,0,60
5,147.512246561989,33.1218096760822,0,61
5,790.461246042778,348.927790445453,0,62
5,115.639842657533,22.7817386019614,0,63
5,45.0719590643275,235.824844054581,0,64
5,155.675833114955,668.913693439902,0,65
5,558.628633192133,521.589699586551,0,66
5,100.141903090862,118.344833693504,0,67
5,234.179651794199,30.2055648571328,0,68
5,733.776022441873,778.669739043094,0,69
5,293.996043059296,656.946964919989,0,70
5,280.929585255263,620.337935462369,0,71
5,362.491208353096,400.523636477506,0,72
5,378.015021927131,24.8487805976627,0,73
5,429.562199672871,528.030786738194,0,74
5,442.815279034277,391.602997322514,0,75
5,478.802591175899,53.1569256767351,0,76
5,582.496786263182,743.620068790444,0,77
5,313.654211773803,710.925880009414,0,78
5,663.098981318695,691.532904073928,0,79
5,475.978495309019,406.327205139586,0,80
5,465.305584140868,294.809684346683,0,81
5,177.708418295475,695.545734724423,0,82
5,245.328029629242,572.222621144478,0,83
5,790.812069863936,70.4561340390331,0,84
5,25.4587361012843,155.0732409017,0,85
5,373.453377427005,621.418844795218,0,86
5,495.853541407308,339.735899353457,0,87
5,369.349547998808,152.34412176821,0,88
5,105.711341480042,631.218535183102,0,89
5,550.929263482737,271.249579755577,0,90
5,738.228362426953,576.658432143698,0,91
5,92.7755191607793,512.187932633983,0,92
5,627.675978246559,390.184598132118,0,93
5,574.260858525182,577.517537258588,0,94
5,51.994764957265,163.786382314267,0,95
5,775.446771271677,291.925518726792,0,96
5,622.539282990084,77.9935163996949,0,97
5,229.986792529107,737.779645321259,0,98
5,487.364805789396,177.248547728056,0,99
5,135.48367912507,630.492670844736,0,100
5,349.762834267531,235.127850032113,0,101
